,Date,Momentum,Volatility,Volume Change,Return,Next Return,Return_lag1,Return_lag5,Momentum_5,Momentum_10,Volatility_5,Volatility_10,Mom_x_Vol,Mom_x_VolChange,Momentum_sq,Volatility_sq,Target
11,2025-02-14,0.01473464756212528,0.00828981928204733,-0.23721185285214152,0.012710672820557045,-0.0005314982077990749,0.019673207062975928,-0.023968793125519916,0.01473464756212528,0.0038665077644896018,0.00828981928204733,0.019394770409705865,0.00012214756547467785,-0.0034952330493350278,0.00021710983878004447,6.872110372900372e-05,0
12,2025-02-18,0.0143908725971996,0.008997501950358025,0.19381507328309233,-0.0005314982077990749,0.0016362150092212868,0.012710672820557045,0.0011873766168293276,0.0143908725971996,0.0071989529451873535,0.008997501950358025,0.014417276673056102,0.00012948190426065724,0.002789168027033886,0.00020709721410883036,8.095504134669645e-05,1
13,2025-02-19,0.010351742977418121,0.009348265552532214,-0.3403819960059399,0.0016362150092212868,0.003920476204990031,-0.0005314982077990749,0.02183186310812868,0.010351742977418121,0.0052617820591394525,0.009348265552532214,0.013635944594830992,9.677084228446507e-05,-0.003523546936794051,0.00010715858267052539,8.739006884066043e-05,1
14,2025-02-20,0.007481814577989044,0.008471103180402697,0.0034995435377993545,0.003920476204990031,-0.0011390327529113842,0.0016362150092212868,0.01827011820213542,0.007481814577989044,0.005795586332562874,0.008471103180402697,0.013448613306234657,6.337922326678625e-05,2.618293585741456e-05,5.597754937940937e-05,7.175958909302869e-05,0
15,2025-02-21,0.003319366614811581,0.005614656025105457,0.646117047117762,-0.0011390327529113842,0.006312360618159429,0.003920476204990031,0.019673207062975928,0.003319366614811581,0.005359060493860734,0.005614656025105457,0.013611141588701069,1.8637101763385748e-05,0.00214469935546334,1.1018194723525693e-05,3.152436228025301e-05,1
16,2025-02-26,-0.003637848108731201,0.01343109209060368,-0.07455642499057558,-0.027040233919158996,-0.012730782411872088,-0.000242810694735085,0.0016362150092212868,-0.003637848108731201,0.0033569474343434604,0.01343109209060368,0.013167336950204212,-4.886027295999719e-05,0.000271224949645725,1.3233938862199177e-05,0.0001803942347462767,0
17,2025-02-27,-0.006968099832103625,0.013149878745541996,-0.07381801159482915,-0.012730782411872088,0.019131816049733796,-0.027040233919158996,0.003920476204990031,-0.006968099832103625,0.00025685737294270925,0.013149878745541996,0.012913023858834458,-9.162966787899422e-05,0.0005143712742001524,4.8554415270162566e-05,0.00017291931102245714,1
18,2025-02-28,-0.0029139300715745886,0.017725147163558014,0.38100676490027596,0.019131816049733796,-0.015754178842070865,-0.012730782411872088,-0.0011390327529113842,-0.0029139300715745886,0.0002027182716184961,0.017725147163558014,0.012823397824772615,-5.164983934297672e-05,-0.0011102270697162637,8.490988462026687e-06,0.0003141808419697887,0
19,2025-03-03,-0.007327237963620647,0.01760031593271789,-0.16978396506279758,-0.015754178842070865,-0.008822457609658607,0.019131816049733796,0.006312360618159429,-0.007327237963620647,-0.002643766894644295,0.01760031593271789,0.012897478851105667,-0.00012896170307392788,0.001244047514422172,5.368841617552365e-05,0.0003097711209314832,0
20,2025-03-04,-0.009043167346605352,0.017149409520088078,0.14017675483214642,-0.008822457609658607,-0.0008053362915595441,-0.015754178842070865,-0.000242810694735085,-0.009043167346605352,-0.003472862834830248,0.017149409520088078,0.01301258017628629,-0.00015508498018562344,-0.0012676418520511704,8.177887565870927e-05,0.00029410224688768756,0
21,2025-03-05,-0.0037961878210854617,0.013988588850552215,-0.12213256601998956,-0.0008053362915595441,-0.0017391939743134355,-0.008822457609658607,-0.027040233919158996,-0.0037961878210854617,-0.003717017964908331,0.013988588850552215,0.012928702305617663,-5.31033106286382e-05,0.0004636381596830005,1.4411041972957585e-05,0.00019568061802979373,0
22,2025-03-06,-0.001597870133573731,0.013066787210586472,-0.04355927466142684,-0.0017391939743134355,0.015892641540643737,-0.0008053362915595441,-0.012730782411872088,-0.001597870133573731,-0.004282984982838678,0.013066787210586472,0.012678675770557268,-2.0879029025559325e-05,6.960206402162894e-05,2.553188963766933e-06,0.0001707409280067462,1
23,2025-03-07,-0.002245705035391743,0.011801094981975652,0.024423073517170435,0.015892641540643737,-0.048479515826648445,-0.0017391939743134355,0.019131816049733796,-0.002245705035391743,-0.002579817553483166,0.011801094981975652,0.014200559655329124,-2.6501778424158952e-05,-5.4847019177252375e-05,5.04319110598383e-06,0.0001392658427736109,0
24,2025-03-10,-0.008790772432307258,0.023968522225199865,0.5575014695204177,-0.048479515826648445,-0.029189400621257744,0.015892641540643737,-0.015754178842070865,-0.008790772432307258,-0.008059005197963954,0.023968522225199865,0.0198393535603079,-0.00021070182442043078,-0.004900868549230873,7.727767995661327e-05,0.0005744900576598998,0
25,2025-03-21,0.004487386091823353,0.011108976603906749,0.926365401971639,0.019476794063206126,0.01127051935595147,-0.00529635440418863,0.01817064620214781,0.004487386091823353,-0.008818371637103018,0.011108976603906749,0.023061609157126697,4.985026710676217e-05,0.004156959220753882,2.0136633937089666e-05,0.00012340936118614753,1
26,2025-03-25,0.010224430692598086,0.009255594038093748,-0.2213546428289258,0.013681884181385495,-0.009921817374971442,0.01127051935595147,-0.006121595171071803,0.010224430692598086,0.001443760361421298,0.009255594038093748,0.017176426654718538,9.463317976131357e-05,-0.002263225204089156,0.00010453898298774178,8.566602099799653e-05,0
27,2025-03-26,0.005842205164276604,0.01274167465814263,-0.0007972493448059614,-0.009921817374971442,0.010472641379690062,0.013681884181385495,0.011989310266635966,0.005842205164276604,0.002199455903608316,0.01274167465814263,0.01640010173496881,7.443947748933321e-05,-4.657694239441527e-06,3.4131361181500224e-05,0.00016235027309395412,1
28,2025-03-27,0.008996004321052343,0.01114722249098608,0.07626914562425102,0.010472641379690062,-0.026580295499861295,-0.009921817374971442,-0.00529635440418863,0.008996004321052343,0.006611080420332016,0.01114722249098608,0.01059227387920238,0.00010028046169664264,0.0006861175635987325,8.092809374439242e-05,0.0001242605692635459,0
29,2025-03-28,-0.00021541359156114216,0.01752581904347415,0.07342808156399272,-0.026580295499861295,0.019412553869742055,0.010472641379690062,0.019476794063206126,-0.00021541359156114216,0.0021359862501311054,0.01752581904347415,0.0140536495437152,-3.7752996252054274e-06,-1.581740677114416e-05,4.640301542927058e-08,0.0003071543331446012,1
30,2025-03-31,0.001412993311196975,0.019161740776615747,0.6399195350916407,0.019412553869742055,0.004772000986040137,-0.026580295499861295,0.01127051935595147,0.001412993311196975,0.0038383640666518003,0.019161740776615747,0.015081189804900863,2.7075411548248382e-05,0.0009042020227887662,1.9965500974873914e-06,0.00036717230959021867,1
31,2025-04-01,-0.00036898332787209663,0.018121598191281275,-0.4423722765787689,0.004772000986040137,0.003136332693514765,0.019412553869742055,0.013681884181385495,-0.00036898332787209663,0.004927723682362994,0.018121598191281275,0.014669637651889915,-6.686567606979932e-06,0.00016322799477038968,1.3614869624756716e-07,0.00032839232100624876,1
32,2025-04-02,0.002242646685825145,0.01732409326242751,-0.01391822084053096,0.003136332693514765,-0.09245610055374764,0.004772000986040137,-0.009921817374971442,0.002242646685825145,0.004042425925050874,0.01732409326242751,0.014461788635867051,3.885182033990878e-05,-3.121365184059922e-05,5.029464157442506e-06,0.0003001242073652862,0
33,2025-04-25,0.012359439326536182,0.020756688778023613,-0.19210543002684366,0.004367234247518725,0.004109372565147096,0.018426155346186412,0.013949668794763115,0.012359439326536182,0.009758559380887034,0.020756688778023613,0.02445644111449305,0.0002565410355717773,-0.002374315406714916,0.00015275574046632915,0.0004308401290277314,1
34,2025-04-29,0.011265231328369074,0.00947242784074321,-0.04944106176325591,0.005091827412437189,0.006107623740076784,0.004109372565147096,0.034065138051412314,0.011265231328369074,0.004413827727063446,0.00947242784074321,0.021210736031152328,0.00010670909086725583,-0.0005569649978832608,0.00012690543688166804,8.972688919808707e-05,1
35,2025-04-30,0.007620442662273241,0.0060900927948001156,0.4197639813618048,0.006107623740076784,0.003858872869008989,0.005091827412437189,0.02433156707055595,0.007620442662273241,0.005212228828566356,0.0060900927948001156,0.0210976186223899,4.640920295069768e-05,0.003198787351655167,5.807114636899409e-05,3.708923024927628e-05,1
36,2025-05-02,-0.0036387981770524603,0.018872592871214733,0.7608187470910317,-0.03736168747193236,-0.03145853051229541,0.003858872869008989,0.004367234247518725,-0.0036387981770524603,0.004360320574741861,0.018872592871214733,0.020515356229188413,-6.867355653602943e-05,-0.002768465869982183,1.3240852173320308e-05,0.00035617476168262513,0
37,2025-05-05,-0.010752378792540962,0.021711674614245658,-0.31672022540208655,-0.03145853051229541,-0.0019107109228524433,-0.03736168747193236,0.004109372565147096,-0.010752378792540962,0.0031537573318115688,0.021711674614245658,0.022341131272699204,-0.00023345214967276497,0.0034054958347821884,0.00011561364969828463,0.00047139681455487934,0
38,2025-05-09,-0.006633869111850798,0.015576567992569177,-0.2778388594046225,0.005266114876452566,0.0631461027687732,0.006318550430994163,-0.03736168747193236,-0.006633869111850798,-0.005136333644451629,0.015576567992569177,0.016389844596918356,-0.00010333291327454847,0.0018431466274761818,4.40082193931681e-05,0.00024262947042713058,1
39,2025-05-20,-0.00575925490721958,0.004540297884898551,-0.07897400331595883,-0.009196255872420789,-0.023059123765283074,-0.011739075721298287,0.0101523900443945,-0.00575925490721958,0.004470211415296366,0.004540297884898551,0.02195005629691661,-2.614873287384066e-05,0.00045483141614021126,3.316901708633281e-05,2.061430488361425e-05,0
40,2025-05-21,-0.009807504191327787,0.008531549811496633,0.3933302899526079,-0.023059123765283074,-0.003612241724830323,-0.009196255872420789,-0.002817877344742037,-0.009807504191327787,0.0033027759819233447,0.008531549811496633,0.02316390766750929,-8.367321053477502e-05,-0.0038575884672863753,9.618713846291211e-05,7.278734218604823e-05,0
41,2025-05-22,-0.009701035561920101,0.008622721622391666,-0.21058978109093118,-0.003612241724830323,-0.030244309700308447,-0.023059123765283074,-0.004144584871868751,-0.009701035561920101,0.002309696766340896,0.008622721622391666,0.0232330226591684,-8.364932909935894e-05,0.002042938955340093,9.411009097363844e-05,7.435132817726076e-05,0
42,2025-05-27,-0.008162719593190992,0.02151113997511648,-0.2823356015141605,0.02529833309688767,0.0010488369682313259,-0.030244309700308447,-0.011739075721298287,-0.008162719593190992,-0.005026122658523757,0.02151113997511648,0.015628498344814695,-0.00017558940374675727,0.002304626346335002,6.662999115706411e-05,0.0004627291430290542,1
43,2025-05-28,-0.006113701025060569,0.021872978556299202,-0.1945122005382982,0.0010488369682313259,-0.0023450393879255182,0.02529833309688767,-0.009196255872420789,-0.006113701025060569,-0.005936477966140075,0.021872978556299202,0.014893996043737751,-0.0001337248514207743,0.0011891894398177807,3.7377340223826655e-05,0.00047842719092432476,0
44,2025-05-29,-0.001970884149589058,0.019716424397372385,0.13359373793827478,-0.0023450393879255182,0.004501166855784389,0.0010488369682313259,-0.023059123765283074,-0.001970884149589058,-0.005889194170458423,0.019716424397372385,0.014905742618235896,-3.885878833135223e-05,-0.0002632977805869002,3.884384331101385e-06,0.000388737391017301,1
45,2025-05-30,-0.000348202433466116,0.01988075371959247,0.3779048501073996,0.004501166855784389,0.004231968185255619,-0.0023450393879255182,-0.003612241724830323,-0.000348202433466116,-0.0050246189976931085,0.01988075371959247,0.015264597768719485,-6.922526824302636e-06,-0.00013158738842604435,1.2124493467172494e-07,0.00039524436845908984,1
46,2025-06-02,0.0065470531436466976,0.010844992619336942,-0.4998114936620921,0.004231968185255619,0.007783885702387527,0.004501166855784389,-0.030244309700308447,0.0065470531436466976,-0.004511574106590743,0.010844992619336942,0.015503041794724552,7.100274302125515e-05,-0.0032722924108111516,4.2863904865734106e-05,0.00011761386491347275,1
47,2025-06-03,0.0030441636647466686,0.0038413389931276944,0.3093528835540449,0.007783885702387527,-0.002213824650510565,0.004231968185255619,0.02529833309688767,0.0030441636647466686,-0.0025592779642221617,0.0038413389931276944,0.01571950555502202,1.169366458685388e-05,0.0009417208076998307,9.266932417763868e-06,1.4755885260123289e-05,0
48,2025-06-04,0.0023916313409982903,0.004487751702421984,-0.05988581678941651,-0.002213824650510565,-0.010797720380636866,0.007783885702387527,0.0010488369682313259,0.0023916313409982903,-0.0018610348420311396,0.004487751702421984,0.015546061029192789,1.073304762213085e-05,-0.00014322479631485014,5.71990047124528e-06,2.0139915342591418e-05,0
49,2025-06-05,0.0007010951424560208,0.0073789065487410415,0.2642441060453169,-0.010797720380636866,0.01639824487714092,-0.002213824650510565,-0.0023450393879255182,0.0007010951424560208,-0.0006348945035665188,0.0073789065487410415,0.014105126313319201,5.173315537959266e-06,0.00018526025917100532,4.915343987754281e-07,5.4448261855053426e-05,1
50,2025-06-06,0.0030805107467273274,0.010264561840352033,-0.1545257146796164,0.01639824487714092,-0.012112532119803454,-0.010797720380636866,0.004501166855784389,0.0030805107467273274,0.0013661541566306057,0.010264561840352033,0.015025210585006343,3.162009305965167e-05,-0.00047601812471627906,9.489546460702557e-06,0.00010536122977441111,0
51,2025-06-09,-0.00018838931428448723,0.012222101684701461,0.5633167910023451,-0.012112532119803454,0.006055990446562909,0.01639824487714092,0.004231968185255619,-0.00018838931428448723,0.003179331914681105,0.012222101684701461,0.011457118121154934,-2.3025133554961845e-06,-0.00010612286398186961,3.5490533736579305e-08,0.0001493797695911823,1
52,2025-06-10,-0.000533968365449411,0.01196199255577783,-0.24964796754439178,0.006055990446562909,-0.019193643442277586,-0.012112532119803454,0.007783885702387527,-0.000533968365449411,0.0012550976496486289,0.01196199255577783,0.008585441014507016,-6.38732561252671e-06,0.00013330411716744648,2.851222153007157e-07,0.00014308926590448422,0
53,2025-06-11,-0.003929932123802815,0.014663353736543622,0.1155478246873205,-0.019193643442277586,0.002112841326163073,0.006055990446562909,-0.002213824650510565,-0.003929932123802815,-0.0007691503914022624,0.014663353736543622,0.010752368442870636,-5.7625984891926815e-05,-0.0004540951080742368,1.5444366497697303e-05,0.0002150139428030078,1
54,2025-06-12,-0.0013478197824428272,0.0142834506153268,-0.2801332679673192,0.002112841326163073,-0.013805280225029803,-0.019193643442277586,-0.010797720380636866,-0.0013478197824428272,-0.00032336231999340325,0.0142834506153268,0.010772165903464201,-1.9251517300882634e-05,0.00037756916028671035,1.81661816594423e-06,0.00020401696148047952,0
55,2025-06-13,-0.007388524802876972,0.010884424306996203,0.1717974881903035,-0.013805280225029803,0.010028135278388639,0.002112841326163073,0.01639824487714092,-0.007388524802876972,-0.0021540070280748223,0.010884424306996203,0.011398486509785,-8.041983895727845e-05,-0.0012693300025660211,5.45902987627282e-05,0.00011847069249472977,1
56,2025-06-16,-0.0029603913232385537,0.012814686327290865,-0.1637909083664254,0.010028135278388639,-0.014010734018898074,-0.013805280225029803,-0.012112532119803454,-0.0029603913232385537,-0.0015743903187615204,0.012814686327290865,0.011895815365433061,-3.793648621333561e-05,0.0004848851839533268,8.763916786706115e-06,0.00016421618566685544,0
57,2025-06-17,-0.0069737362163307505,0.01242120153191292,-0.09680223706262336,-0.014010734018898074,0.004804669485349855,0.010028135278388639,0.006055990446562909,-0.0069737362163307505,-0.0037538522908900805,0.01242120153191292,0.011986930746704594,-8.662218297344413e-05,0.0006750732664254514,4.863299681496313e-05,0.00015428624749639586,1
58,2025-06-18,-0.002174073630805262,0.011083387270750665,0.16827430371472252,0.004804669485349855,0.02248453964545738,-0.014010734018898074,-0.019193643442277586,-0.002174073630805262,-0.0030520028773040387,0.011083387270750665,0.012288790114953263,-2.4096100005341723e-05,-0.0003658407264482942,4.726596152162775e-06,0.00012284147339343787,1
59,2025-06-20,0.0019002660330535992,0.01579583998994103,1.1327049192967462,0.02248453964545738,0.0024875174867879934,0.004804669485349855,0.002112841326163073,0.0019002660330535992,0.00027622312530538594,0.01579583998994103,0.014300261239009538,3.0016298196434646e-05,0.002152440683612325,3.6110109963772624e-06,0.0002495085609878203,1
60,2025-06-23,0.005158825575417159,0.01321574698513816,-0.4234863939429935,0.0024875174867879934,-0.0059553649555199595,0.02248453964545738,-0.013805280225029803,0.005158825575417159,-0.001114849613729907,0.01321574698513816,0.013191312997023048,6.817773354517295e-05,-0.002184692439914301,2.661348131757818e-05,0.00017465596837518837,0
61,2025-06-24,0.0019621255286354387,0.013668800895925386,-0.031359346977387514,-0.0059553649555199595,0.006290653306879612,0.0024875174867879934,0.010028135278388639,0.0019621255286354387,-0.0004991328973015574,0.013668800895925386,0.01275751257882402,2.6819903183730156e-05,-6.153097526566863e-05,3.8499365901228995e-06,0.00018683611793245063,1
62,2025-06-25,0.006022402993790976,0.010350351646941178,-0.26890907073098547,0.006290653306879612,-0.0027783428520183895,-0.0059553649555199595,-0.014010734018898074,0.006022402993790976,-0.00047566661126988705,0.010350351646941178,0.012771118426482158,6.233398874532791e-05,-0.0016194787926278363,3.626933781962251e-05,0.00010712977921533796,0
63,2025-06-26,0.004505800526317327,0.011101677285263775,0.2852169601044383,-0.0027783428520183895,0.00039801193533239854,0.006290653306879612,0.004804669485349855,0.004505800526317327,0.0011658634477560326,0.011101677285263775,0.011034826911222682,5.0021943354946636e-05,0.0012851307289532064,2.0302238382961503e-05,0.00012324723854614166,1
64,2025-06-27,8.849498429233104e-05,0.004718709561963744,0.4407459974684591,0.00039801193533239854,0.020340159867571872,-0.0027783428520183895,0.02248453964545738,8.849498429233104e-05,0.000994380508672965,0.004718709561963744,0.011031799538429159,4.1758212856605386e-07,3.9003810122879064e-05,7.831362244899918e-09,2.226621993016807e-05,1
65,2025-06-30,0.0036590234604491068,0.010364556590884835,0.2558349251112879,0.020340159867571872,0.012916154801693835,0.00039801193533239854,0.0024875174867879934,0.0036590234604491068,0.004408924517933133,0.010364556590884835,0.01122469263505698,3.7924155723200026e-05,0.0009361059929844427,1.3388452684116955e-05,0.00010742403332565427,1
66,2025-07-01,0.007433327411891866,0.009377197046148306,-0.14278642365372396,0.012916154801693835,0.022230794678478327,0.020340159867571872,-0.0059553649555199595,0.007433327411891866,0.004697726470263652,0.009377197046148306,0.011420774903741276,6.970377584984564e-05,-0.0010613782369912315,5.525435641238303e-05,8.793182444229252e-05,1
67,2025-07-02,0.010621355686211609,0.011386055174810233,-0.137672946316042,0.022230794678478327,0.005224985464938214,0.012916154801693835,0.006290653306879612,0.010621355686211609,0.008321879340001292,0.011386055174810233,0.010540736013224786,0.00012093534187448978,-0.0014622733311913981,0.00011281319661301968,0.0001296422524438229,1
68,2025-07-07,0.008770826515625973,0.015824125294236116,0.43692892166679065,-0.01685796223455238,0.00028576554438819457,0.005224985464938214,0.00039801193533239854,0.008770826515625973,0.004429660749959152,0.015824125294236116,0.011921660245496086,0.00013879065771727378,0.003832227771598951,7.692739776720764e-05,0.0002504029413276832,1
69,2025-07-08,0.004759947650989238,0.014657104117576905,-0.14692906488283664,0.00028576554438819457,0.005380696032397214,-0.01685796223455238,0.020340159867571872,0.004759947650989238,0.004209485555719173,0.014657104117576905,0.011981694477363112,6.976704831476488e-05,-0.0006993746572511036,2.2657101640157963e-05,0.00021483070111348988,1
70,2025-07-09,0.0032528558971299136,0.013980591816416622,0.13770481856010308,0.005380696032397214,0.006015023968325428,0.00028576554438819457,0.012916154801693835,0.0032528558971299136,0.005343091654510889,0.013980591816416622,0.011437005936542266,4.547685053539702e-05,0.0004479339311164361,1.0581071487492855e-05,0.00019545694753725544,1
71,2025-07-11,-0.002212257680958607,0.009481106798139075,-0.10525249979749618,-0.00588481171535149,-0.012028834934525112,0.006015023968325428,0.005224985464938214,-0.002212257680958607,0.005004881834322161,0.009481106798139075,0.011717810849283321,-2.0974651338172033e-05,0.00023284565111710514,4.894084046960353e-06,8.989138611771899e-05,0
72,2025-07-14,-0.0012464322209531531,0.007693665860287021,-0.02327879735853422,-0.012028834934525112,0.0023487523440752778,-0.00588481171535149,-0.01685796223455238,-0.0012464322209531531,0.00376219714733641,0.007693665860287021,0.012863580909246759,-9.589633025509003e-06,2.9015443092716204e-05,1.5535932814302099e-06,5.9192494369746026e-05,1
73,2025-07-15,-0.0008338348610157365,0.007850103767408892,0.08898535276685693,0.0023487523440752778,0.0050212784395655685,-0.012028834934525112,0.00028576554438819457,-0.0008338348610157365,0.0019630563949867507,0.007850103767408892,0.011469986573998418,-6.545690183856503e-06,-7.419908925678843e-05,6.952805754451325e-07,6.162412915908728e-05,1
74,2025-07-16,-0.0009057183795820656,0.00778030587400974,0.12280506805559832,0.0050212784395655685,-0.0006660714311723659,0.0023487523440752778,0.005380696032397214,-0.0009057183795820656,0.0011735687587739242,0.00778030587400974,0.010889315753214989,-7.046766028860928e-06,-0.0001112268072437818,8.203257831127626e-07,6.053315949315046e-05,0
75,2025-07-17,-0.0022419374594816245,0.006807458902537087,0.012162432486497288,-0.0006660714311723659,0.005523128579167924,0.0050212784395655685,0.006015023968325428,-0.0022419374594816245,-0.0011161178521911451,0.006807458902537087,0.007991284439866091,-1.5261897117479565e-05,-2.7267412989894505e-05,5.026283572226921e-06,4.634149670973145e-05,1
76,2025-07-18,3.965059942225846e-05,0.007182678543321616,0.01885866094145605,0.005523128579167924,0.00615593543453663,-0.0006660714311723659,-0.00588481171535149,3.965059942225846e-05,-0.0010863035407681742,0.007182678543321616,0.008018082036911334,2.847975097000963e-07,7.477572106298655e-07,1.572170034544403e-09,5.159087105669272e-05,1
77,2025-07-23,0.0037766173550443094,0.004487231622834542,0.012610954635474014,-0.0011660239162684105,-0.0018211179209767225,0.009036118108957769,0.0050212784395655685,0.0037766173550443094,0.0014354494877311219,0.004487231622834542,0.006476318384441205,1.6946556822900573e-05,4.762675014000765e-05,1.4262838646421875e-05,2.013524763696632e-05,0
78,2025-07-24,0.0035456080570834382,0.0047924764120018965,-0.02057276869414948,-0.0018211179209767225,0.0005614158591495944,-0.0011660239162684105,-0.0006660714311723659,0.0035456080570834382,0.0006518352988009069,0.0047924764120018965,0.006333127323343151,1.6992242979776252e-05,-7.294297443849031e-05,1.2571336494454995e-05,2.2967830159594573e-05,1
79,2025-07-25,0.002553265513079772,0.004794330445279192,-0.1250211852437716,0.0005614158591495944,0.0007948153451529105,-0.0018211179209767225,0.005523128579167924,0.002553265513079772,0.0012964580562510152,0.004794330445279192,0.005907636787679465,1.2241198584239749e-05,-0.0003192122806872797,6.519164780282512e-06,2.2985604418530977e-05,1
80,2025-07-29,-0.00292370117177716,0.005734991030919213,0.3580141581700036,-0.012987595225943172,-0.010507915039244642,0.0007948153451529105,0.009036118108957769,-0.00292370117177716,0.0010451883272169725,0.005734991030919213,0.006138089224840712,-1.6767399997230007e-05,-0.001046726413754453,8.548028541851139e-06,3.2890122124723825e-05,0
81,2025-07-30,-0.0047920793963724066,0.006491093382496131,-0.11474430917475986,-0.010507915039244642,-0.007079644851470834,-0.012987595225943172,-0.0011660239162684105,-0.0047920793963724066,-0.0005077310206640484,0.006491093382496131,0.006933289853977045,-3.1105834858188984e-05,0.0005498638398473521,2.2964024941136927e-05,4.213429330028506e-05,0
82,2025-07-31,-0.005843784782471229,0.006312944949238595,0.77310409228234,-0.007079644851470834,-0.02500354482147482,-0.010507915039244642,-0.0018211179209767225,-0.005843784782471229,-0.0011490883626938952,0.006312944949238595,0.007239445659452902,-3.6891491626939106e-05,-0.004517853929745771,3.4149820583842305e-05,3.985327393211709e-05,0
83,2025-08-01,-0.010956776918596112,0.009417662426272153,0.29413346485184344,-0.02500354482147482,0.004792959023176335,-0.007079644851470834,0.0005614158591495944,-0.010956776918596112,-0.00420175570275817,0.009417662426272153,0.010016735974464602,-0.00010318722629930858,-0.003222754758675379,0.00012005096044388052,8.86923655752183e-05,1
84,2025-08-04,-0.010157148182991427,0.010741586163470021,-0.28079992722711367,0.004792959023176335,-0.0021145818084247203,-0.02500354482147482,0.0007948153451529105,-0.010157148182991427,-0.004338053343894199,0.010741586163470021,0.009868312661548776,-0.00010910388238273538,0.0028521264706190025,0.00010316765921124605,0.00011538167330725061,0
85,2025-08-05,-0.007982545499487737,0.011119281142455343,-0.4121220674403836,-0.0021145818084247203,0.05090668279753996,0.004792959023176335,-0.012987595225943172,-0.007982545499487737,-0.005453123335632448,0.011119281142455343,0.00875654615973905,-8.876016764124576e-05,0.0032897831546858155,6.372103265139192e-05,0.000123638413124963,1
