,Date,Momentum,Volatility,Volume Change,Return,Next Return,Target
36,2025-03-05,-0.0037961878210854617,0.013988588850552215,-0.12213256601998956,-0.0008053362915595441,-0.0017391939743134355,0
37,2025-03-06,-0.001597870133573731,0.013066787210586472,-0.04355927466142684,-0.0017391939743134355,0.015892641540643737,1
38,2025-03-07,-0.002245705035391743,0.011801094981975652,0.024423073517170435,0.015892641540643737,-0.048479515826648445,0
39,2025-03-10,-0.008790772432307258,0.023968522225199865,0.5575014695204177,-0.048479515826648445,-0.029189400621257744,0
40,2025-03-11,-0.012864161034627087,0.025647128421875207,0.05641920767241282,-0.029189400621257744,-0.017478772796841624,0
41,2025-03-12,-0.016198848335683504,0.024755703765523673,-0.17849177933577975,-0.017478772796841624,-0.03364360378754694,0
43,2025-03-14,-0.022124129366029387,0.025112103755416438,-0.02054317945910189,0.01817064620214781,0.0023887757045351066,1
44,2025-03-17,-0.011950471059792678,0.02185881128367248,-0.200210955020663,0.0023887757045351066,-0.006121595171071803,0
45,2025-03-18,-0.007336909969755489,0.01963161286665121,-0.11734139877770244,-0.006121595171071803,0.011989310266635966,1
46,2025-03-19,-0.0014432933570599714,0.020239643759952478,0.2816951197669706,0.011989310266635966,-0.00529635440418863,0
47,2025-03-20,0.0042261565196116905,0.01067526927308913,-0.10154379668072677,-0.00529635440418863,0.019476794063206126,1
48,2025-03-21,0.004487386091823353,0.011108976603906749,0.926365401971639,0.019476794063206126,0.01127051935595147,1
50,2025-03-25,0.010224430692598086,0.009255594038093748,-0.2213546428289258,0.013681884181385495,-0.009921817374971442,0
51,2025-03-26,0.005842205164276604,0.01274167465814263,-0.0007972493448059614,-0.009921817374971442,0.010472641379690062,1
52,2025-03-27,0.008996004321052343,0.01114722249098608,0.07626914562425102,0.010472641379690062,-0.026580295499861295,0
53,2025-03-28,-0.00021541359156114216,0.01752581904347415,0.07342808156399272,-0.026580295499861295,0.019412553869742055,1
54,2025-03-31,0.001412993311196975,0.019161740776615747,0.6399195350916407,0.019412553869742055,0.004772000986040137,1
55,2025-04-01,-0.00036898332787209663,0.018121598191281275,-0.4423722765787689,0.004772000986040137,0.003136332693514765,1
56,2025-04-02,0.002242646685825145,0.01732409326242751,-0.01391822084053096,0.003136332693514765,-0.09245610055374764,0
66,2025-04-16,-0.004111006461818567,0.03662768425895998,0.16337870711028968,-0.038933400859441525,0.013949668794763115,1
67,2025-04-17,0.007157679435237885,0.02996686222668413,-0.12669338583415368,0.013949668794763115,-0.019392898082992494,0
68,2025-04-21,-0.004839780416070516,0.024795538501814027,-0.10394385475235168,-0.019392898082992494,0.034065138051412314,1
69,2025-04-22,-0.0024375758742421817,0.028375751254270033,0.13336685029683903,0.034065138051412314,0.02433156707055595,1
70,2025-04-23,0.002804014994859472,0.03082058461538588,-0.0008909627683270083,0.02433156707055595,0.018426155346186412,1
71,2025-04-24,0.01427592623598506,0.020270973049393962,-0.10614556804183706,0.018426155346186412,0.004367234247518725,1
72,2025-04-25,0.012359439326536182,0.020756688778023613,-0.19210543002684366,0.004367234247518725,0.004109372565147096,1
73,2025-04-28,0.0170598934561641,0.012968633713561226,0.01362555366893159,0.004109372565147096,0.005091827412437189,1
74,2025-04-29,0.011265231328369074,0.00947242784074321,-0.04944106176325591,0.005091827412437189,0.006107623740076784,1
75,2025-04-30,0.007620442662273241,0.0060900927948001156,0.4197639813618048,0.006107623740076784,0.003858872869008989,1
77,2025-05-02,-0.0036387981770524603,0.018872592871214733,0.7608187470910317,-0.03736168747193236,-0.03145853051229541,0
78,2025-05-05,-0.010752378792540962,0.021711674614245658,-0.31672022540208655,-0.03145853051229541,-0.0019107109228524433,0
79,2025-05-06,-0.012152886459598888,0.020633203641485798,-0.25793084462861404,-0.0019107109228524433,-0.011384769431552866,0
80,2025-05-07,-0.01565136509392482,0.018089108444629267,0.3381761736940243,-0.011384769431552866,0.006318550430994163,1
81,2025-05-08,-0.015159429581527783,0.01877286057947894,-0.2634763564630337,0.006318550430994163,0.005266114876452566,1
82,2025-05-09,-0.006633869111850798,0.015576567992569177,-0.2778388594046225,0.005266114876452566,0.0631461027687732,1
83,2025-05-12,0.012287057544362923,0.029298000000313063,0.7494918239200743,0.0631461027687732,0.0101523900443945,1
84,2025-05-13,0.01469967773781231,0.028316813516756016,-0.18606587451666623,0.0101523900443945,-0.002817877344742037,0
85,2025-05-14,0.016413056155174476,0.026547861189295717,-0.04976950180410833,-0.002817877344742037,-0.004144584871868751,0
86,2025-05-15,0.014320429094601895,0.02791942806368226,-0.0871004626382137,-0.004144584871868751,-0.0008984807257680361,0
87,2025-05-16,0.013087509974157774,0.02854825745988843,0.21560088386502185,-0.0008984807257680361,-0.011739075721298287,0
88,2025-05-19,-0.0018895257238565222,0.007889085327258002,-0.15706484903512918,-0.011739075721298287,-0.009196255872420789,0
89,2025-05-20,-0.00575925490721958,0.004540297884898551,-0.07897400331595883,-0.009196255872420789,-0.023059123765283074,0
90,2025-05-21,-0.009807504191327787,0.008531549811496633,0.3933302899526079,-0.023059123765283074,-0.003612241724830323,0
91,2025-05-22,-0.009701035561920101,0.008622721622391666,-0.21058978109093118,-0.003612241724830323,-0.030244309700308447,0
92,2025-05-23,-0.015570201356828184,0.010836407589117802,0.677981875128363,-0.030244309700308447,0.02529833309688767,1
93,2025-05-27,-0.008162719593190992,0.02151113997511648,-0.2823356015141605,0.02529833309688767,0.0010488369682313259,1
94,2025-05-28,-0.006113701025060569,0.021872978556299202,-0.1945122005382982,0.0010488369682313259,-0.0023450393879255182,0
95,2025-05-29,-0.001970884149589058,0.019716424397372385,0.13359373793827478,-0.0023450393879255182,0.004501166855784389,1
96,2025-05-30,-0.000348202433466116,0.01988075371959247,0.3779048501073996,0.004501166855784389,0.004231968185255619,1
97,2025-06-02,0.0065470531436466976,0.010844992619336942,-0.4998114936620921,0.004231968185255619,0.007783885702387527,1
98,2025-06-03,0.0030441636647466686,0.0038413389931276944,0.3093528835540449,0.007783885702387527,-0.002213824650510565,0
99,2025-06-04,0.0023916313409982903,0.004487751702421984,-0.05988581678941651,-0.002213824650510565,-0.010797720380636866,0
100,2025-06-05,0.0007010951424560208,0.0073789065487410415,0.2642441060453169,-0.010797720380636866,0.01639824487714092,1
101,2025-06-06,0.0030805107467273274,0.010264561840352033,-0.1545257146796164,0.01639824487714092,-0.012112532119803454,0
102,2025-06-09,-0.00018838931428448723,0.012222101684701461,0.5633167910023451,-0.012112532119803454,0.006055990446562909,1
103,2025-06-10,-0.000533968365449411,0.01196199255577783,-0.24964796754439178,0.006055990446562909,-0.019193643442277586,0
104,2025-06-11,-0.003929932123802815,0.014663353736543622,0.1155478246873205,-0.019193643442277586,0.002112841326163073,1
105,2025-06-12,-0.0013478197824428272,0.0142834506153268,-0.2801332679673192,0.002112841326163073,-0.013805280225029803,0
106,2025-06-13,-0.007388524802876972,0.010884424306996203,0.1717974881903035,-0.013805280225029803,0.010028135278388639,1
107,2025-06-16,-0.0029603913232385537,0.012814686327290865,-0.1637909083664254,0.010028135278388639,-0.014010734018898074,0
108,2025-06-17,-0.0069737362163307505,0.01242120153191292,-0.09680223706262336,-0.014010734018898074,0.004804669485349855,1
109,2025-06-18,-0.002174073630805262,0.011083387270750665,0.16827430371472252,0.004804669485349855,0.02248453964545738,1
110,2025-06-20,0.0019002660330535992,0.01579583998994103,1.1327049192967462,0.02248453964545738,0.0024875174867879934,1
111,2025-06-23,0.005158825575417159,0.01321574698513816,-0.4234863939429935,0.0024875174867879934,-0.0059553649555199595,0
112,2025-06-24,0.0019621255286354387,0.013668800895925386,-0.031359346977387514,-0.0059553649555199595,0.006290653306879612,1
113,2025-06-25,0.006022402993790976,0.010350351646941178,-0.26890907073098547,0.006290653306879612,-0.0027783428520183895,0
114,2025-06-26,0.004505800526317327,0.011101677285263775,0.2852169601044383,-0.0027783428520183895,0.00039801193533239854,1
115,2025-06-27,8.849498429233104e-05,0.004718709561963744,0.4407459974684591,0.00039801193533239854,0.020340159867571872,1
116,2025-06-30,0.0036590234604491068,0.010364556590884835,0.2558349251112879,0.020340159867571872,0.012916154801693835,1
117,2025-07-01,0.007433327411891866,0.009377197046148306,-0.14278642365372396,0.012916154801693835,0.022230794678478327,1
118,2025-07-02,0.010621355686211609,0.011386055174810233,-0.137672946316042,0.022230794678478327,0.005224985464938214,1
119,2025-07-03,0.01222202134960293,0.009425062965241858,-0.48550376940263573,0.005224985464938214,-0.01685796223455238,0
120,2025-07-07,0.008770826515625973,0.015824125294236116,0.43692892166679065,-0.01685796223455238,0.00028576554438819457,1
121,2025-07-08,0.004759947650989238,0.014657104117576905,-0.14692906488283664,0.00028576554438819457,0.005380696032397214,1
122,2025-07-09,0.0032528558971299136,0.013980591816416622,0.13770481856010308,0.005380696032397214,0.006015023968325428,1
123,2025-07-10,9.701755099333908e-06,0.009704444320375783,-0.08832518964335967,0.006015023968325428,-0.00588481171535149,0
124,2025-07-11,-0.002212257680958607,0.009481106798139075,-0.10525249979749618,-0.00588481171535149,-0.012028834934525112,0
125,2025-07-14,-0.0012464322209531531,0.007693665860287021,-0.02327879735853422,-0.012028834934525112,0.0023487523440752778,1
126,2025-07-15,-0.0008338348610157365,0.007850103767408892,0.08898535276685693,0.0023487523440752778,0.0050212784395655685,1
127,2025-07-16,-0.0009057183795820656,0.00778030587400974,0.12280506805559832,0.0050212784395655685,-0.0006660714311723659,0
128,2025-07-17,-0.0022419374594816245,0.006807458902537087,0.012162432486497288,-0.0006660714311723659,0.005523128579167924,1
129,2025-07-18,3.965059942225846e-05,0.007182678543321616,0.01885866094145605,0.005523128579167924,0.00615593543453663,1
131,2025-07-22,0.005014077826211105,0.0035356727414242286,-0.09679937092963053,0.009036118108957769,-0.0011660239162684105,0
132,2025-07-23,0.0037766173550443094,0.004487231622834542,0.012610954635474014,-0.0011660239162684105,-0.0018211179209767225,0
133,2025-07-24,0.0035456080570834382,0.0047924764120018965,-0.02057276869414948,-0.0018211179209767225,0.0005614158591495944,1
134,2025-07-25,0.002553265513079772,0.004794330445279192,-0.1250211852437716,0.0005614158591495944,0.0007948153451529105,1
135,2025-07-28,0.001481041495203028,0.004367694253884917,-0.059867689129052715,0.0007948153451529105,-0.012987595225943172,0
136,2025-07-29,-0.00292370117177716,0.005734991030919213,0.3580141581700036,-0.012987595225943172,-0.010507915039244642,0
137,2025-07-30,-0.0047920793963724066,0.006491093382496131,-0.11474430917475986,-0.010507915039244642,-0.007079644851470834,0
138,2025-07-31,-0.005843784782471229,0.006312944949238595,0.77310409228234,-0.007079644851470834,-0.02500354482147482,0
139,2025-08-01,-0.010956776918596112,0.009417662426272153,0.29413346485184344,-0.02500354482147482,0.004792959023176335,1
140,2025-08-04,-0.010157148182991427,0.010741586163470021,-0.28079992722711367,0.004792959023176335,-0.0021145818084247203,0
141,2025-08-05,-0.007982545499487737,0.011119281142455343,-0.4121220674403836,-0.0021145818084247203,0.05090668279753996,1
142,2025-08-06,0.004300374067869183,0.02829207841921555,1.4568645524526045,0.05090668279753996,0.03179373913382988,1
143,2025-08-07,0.012075050864929326,0.029689725077323016,-0.16830547799611184,0.03179373913382988,0.042357895955235314,1
145,2025-08-11,0.022921262179518176,0.026662644123704775,-0.45714599399230593,-0.008337425180589553,0.010872370357086103,1
147,2025-08-13,0.018542210835397442,0.019560611854594706,0.2562155962478112,0.016024473911425474,-0.002357161460252888,0
148,2025-08-14,0.01171203071658089,0.019738250317183008,-0.25704902080038927,-0.002357161460252888,-0.005112222817020617,0
149,2025-08-15,0.002218006962129704,0.010625419024935192,0.07940473415863614,-0.005112222817020617,-0.0030225879499951036,0
150,2025-08-18,0.0032809744082485937,0.009513087119564737,-0.33124430081354495,-0.0030225879499951036,-0.0014292032878627792,0
151,2025-08-19,0.0008206596792588172,0.008606480767802429,0.051403290621781395,-0.0014292032878627792,-0.019734590701623533,0
152,2025-08-20,-0.006331153243350984,0.007614234292440384,0.07261703542405828,-0.019734590701623533,-0.004911316333835347,0
153,2025-08-21,-0.006841984218067476,0.0073624866752773,-0.2754762338544242,-0.004911316333835347,0.012716805363276906,1
154,2025-08-22,-0.0032761785820079716,0.011541275561939941,0.38720233041161034,0.012716805363276906,-0.002634298654397349,0
155,2025-08-25,-0.0031985207228884204,0.01154471431331172,-0.2706048806670779,-0.002634298654397349,0.009464670754514737,1
156,2025-08-26,-0.0010197459144129172,0.012909418559536201,0.7614473696950919,0.009464670754514737,0.005145914812595631,1
157,2025-08-27,0.003956355188430916,0.00759233817812016,-0.42722047233994986,0.005145914812595631,0.008980837064874514,1
158,2025-08-28,0.006734785868172888,0.005886124164783746,0.21802012188294762,0.008980837064874514,-0.0018060015285242814,0
159,2025-08-29,0.00383022448981265,0.005778493290760831,0.03529115134196714,-0.0018060015285242814,-0.010424716908628007,0
160,2025-09-02,0.002272140838966519,0.008408910606036496,0.11814787003023963,-0.010424716908628007,0.03808984120498149,1
161,2025-09-03,0.00799717492905987,0.018372086208302326,0.5071331984136347,0.03808984120498149,0.005493363876168944,1
162,2025-09-04,0.008066664741774532,0.018359258209059356,-0.28419426806246784,0.005493363876168944,-0.00037540658420298634,0
163,2025-09-05,0.0061954160119590315,0.018716132387195026,0.1539661909508847,-0.00037540658420298634,-0.007551389041256629,0
164,2025-09-08,0.0050463385094125625,0.019490539481500452,-0.10699575727532518,-0.007551389041256629,-0.014839416284502027,0
165,2025-09-09,0.004163398634237758,0.020443313643948833,0.3533587077419158,-0.014839416284502027,-0.03225946602106422,0
166,2025-09-10,-0.009906462810971383,0.01464183091125405,0.2582701364269029,-0.03225946602106422,0.014286365271970913,1
167,2025-09-11,-0.00814786253181099,0.017249693792083274,-0.3982727874133517,0.014286365271970913,0.01756300955560164,1
168,2025-09-12,-0.004560179303850065,0.020775516004418345,0.11184538107017516,0.01756300955560164,0.01123583763910907,1
169,2025-09-15,-0.0008027339677769251,0.021774199751658948,-0.23510771314232892,0.01123583763910907,0.006125935389198034,1
170,2025-09-16,0.003390336366963087,0.020368676403597113,0.48528905490696617,0.006125935389198034,0.003527220020250743,1
171,2025-09-17,0.010547673575226079,0.005755537789881706,-0.2666793858826163,0.003527220020250743,-0.004644573125239804,0
172,2025-09-18,0.006761485895783936,0.008331496256491627,-0.04855938763223533,-0.004644573125239804,0.03203293872010393,1
174,2025-09-22,0.016027438764034185,0.020435830279209824,-0.35558469366006007,0.04309567281585802,-0.006443258425658294,0
175,2025-09-23,0.01351360000106292,0.02261519496533555,-0.4287653031632698,-0.006443258425658294,-0.008332350414175016,0
176,2025-09-24,0.011141685914177768,0.024470267956882903,-0.29815745115735826,-0.008332350414175016,0.018072966979806315,1
177,2025-09-25,0.01568519393518699,0.02286260818778597,0.30490004420417116,0.018072966979806315,-0.005489100657377954,0
178,2025-09-26,0.008180786059690614,0.022306482895807212,-0.1653161745658227,-0.005489100657377954,-0.004031962461707783,0
179,2025-09-29,-0.0012447409958225464,0.010911184910490134,-0.12910324830769837,-0.004031962461707783,0.0007861150085717306,1
180,2025-09-30,0.00020113369102345847,0.010522153405976344,-0.06039219790817818,0.0007861150085717306,0.0032203416899190263,1
181,2025-10-01,0.0025116721118422667,0.009387027966722467,0.2919985253671331,0.0032203416899190263,0.00657662791005964,1
182,2025-10-02,0.00021240429789293191,0.005010039457542699,-0.12488632607941474,0.00657662791005964,0.003461279462880995,1
183,2025-10-03,0.002002480321944722,0.003950574378739482,0.15306988942111466,0.003461279462880995,-0.005154576259537191,0
184,2025-10-06,0.0017779575623788403,0.00438705648873347,-0.09137310906590501,-0.005154576259537191,-0.0008181444267610916,0
185,2025-10-07,0.0014571056753122757,0.004533936555595385,-0.28453052899308395,-0.0008181444267610916,0.006160270999708617,1
186,2025-10-08,0.002045091537270194,0.004987696079272032,0.1421056584407212,0.006160270999708617,-0.015577801150541859,0
187,2025-10-09,-0.002385794274850106,0.00853487299414472,0.05000698689477745,-0.015577801150541859,-0.034522045132806656,0
188,2025-10-10,-0.009982459193987636,0.015822294291185285,0.6178461458170241,-0.034522045132806656,0.009744359001401026,1
189,2025-10-13,-0.0070026721417999925,0.018185318492198118,-0.3847830049145875,0.009744359001401026,0.0004441421356069508,1
190,2025-10-14,-0.0067502148293263845,0.01830103290118984,-0.06986621363346779,0.0004441421356069508,0.006336473629484196,1
191,2025-10-15,-0.0067149743033712685,0.018332251512052717,-0.04465866170584587,0.006336473629484196,-0.007579986804138628,0
192,2025-10-16,-0.005115411434090622,0.01770375187668059,0.1735843935138197,-0.007579986804138628,0.019559457191237417,1
193,2025-10-17,0.0057008890307181925,0.010159091734819421,0.23556326520350956,0.019559457191237417,0.0394388237214669,1
194,2025-10-20,0.011639781974731367,0.018428069081546962,0.8410686308421673,0.0394388237214669,0.002021049273656983,1
195,2025-10-21,0.011955163402341373,0.018200654249504258,-0.48392626239183056,0.002021049273656983,-0.016440179021178225,0
196,2025-10-22,0.007399832872208889,0.022338452698382708,-0.03599031178326151,-0.016440179021178225,0.004372053262009956,1
197,2025-10-23,0.009790240885438607,0.020929811724637003,-0.2723607306849005,0.004372053262009956,0.012481779466614773,1
198,2025-10-24,0.008374705340514077,0.020334798767290278,0.16787717257570622,0.012481779466614773,0.02279127405766279,1
199,2025-10-27,0.005045195407753255,0.014503844183986328,0.17343420375022545,0.02279127405766279,0.0007068103233436318,1
200,2025-10-28,0.0047823476176905855,0.01458403806349574,-0.07470560191765319,0.0007068103233436318,0.0026022346664624774,1
201,2025-10-29,0.008590830355218727,0.009118815941260374,0.2299734198792338,0.0026022346664624774,0.006303229091240592,1
202,2025-10-30,0.008977065521064854,0.008934488906009504,0.36799793292579097,0.006303229091240592,-0.003795042898427692,0
203,2025-10-31,0.00572170104805636,0.010212212204328438,0.2329577243101315,-0.003795042898427692,-0.004882257880291285,0
204,2025-11-03,0.0001869946604655448,0.004611557780851976,-0.41747372256928683,-0.004882257880291285,0.003679658451690937,1
205,2025-11-04,0.0007815642861350059,0.004879210681577132,-0.01832468034410073,0.003679658451690937,0.0003703646251622672,1
206,2025-11-05,0.0003351902778749638,0.004771917414729565,-0.11347991265312085,0.0003703646251622672,-0.0013697625428008564,0
207,2025-11-06,-0.0011994080489333258,0.003413180334075357,0.1721695575634512,-0.0013697625428008564,-0.0048188791892468386,0
208,2025-11-07,-0.0014041753070971551,0.0036315562395909614,-0.05813217717365826,-0.0048188791892468386,0.004548721603090611,1
209,2025-11-10,0.000482020589579224,0.003817854479921294,-0.14338322198584208,0.004548721603090611,0.02160110352909128,1
210,2025-11-11,0.004066309605059293,0.010366522909053735,0.11850921273031823,0.02160110352909128,-0.0064667915516215535,0
211,2025-11-12,0.0026988783697025286,0.011377566289205289,0.047387590541093205,-0.0064667915516215535,-0.0019014401037990014,0
212,2025-11-13,0.0025925428575028996,0.011427473623224993,0.02489359064424157,-0.0019014401037990014,-0.00197847614027602,0
213,2025-11-14,0.0031606234672970634,0.011030639982168973,-0.043777770609723654,-0.00197847614027602,-0.01817114312581336,0
214,2025-11-17,-0.0013833494784837308,0.01446183833882564,-0.05087357926095215,-0.01817114312581336,-7.469218596389826e-05,0
215,2025-11-18,-0.005718508621494767,0.007349124989224728,0.01463849145791829,-7.469218596389826e-05,0.004187757744410714,1
216,2025-11-19,-0.003587598762288313,0.00852802518549025,-0.11499804060222474,0.004187757744410714,-0.00860139398019577,0
217,2025-11-20,-0.004927589537567667,0.008721037629401797,0.13356009350764997,-0.00860139398019577,0.01968065895668869,1
218,2025-11-21,-0.000595762518174725,0.014206257308216683,0.2882182979949197,0.01968065895668869,0.016317525903571717,1
219,2025-11-24,0.006301971287702291,0.011689125825731884,0.11104372632591808,0.016317525903571717,0.0038054245067611348,1
220,2025-11-25,0.007077994626247297,0.011281649900860852,-0.2846896736793635,0.0038054245067611348,0.002094015298321983,1
221,2025-11-26,0.006659246137029551,0.01145330003933716,-0.2873927297065707,0.002094015298321983,0.0046838874009274,1
222,2025-11-28,0.009316302413254185,0.008068883011886262,-0.3977039549644945,0.0046838874009274,0.01524118957389331,1
223,2025-12-01,0.008428408536695109,0.006785464535769532,1.3136981267009675,0.01524118957389331,0.010914820528252767,1
224,2025-12-02,0.007347867461631319,0.005528931690517882,0.1520100799137969,0.010914820528252767,-0.007128107299873898,0
225,2025-12-03,0.005161161100304313,0.008593207524078807,-0.18876270507457682,-0.007128107299873898,-0.012141483369261685,0
226,2025-12-04,0.0023140613667875787,0.01167065872192063,0.010344819666181948,-0.012141483369261685,-0.006840070477014848,0
227,2025-12-05,9.269791199129073e-06,0.01221104861755617,0.07448890747935288,-0.006840070477014848,-0.0031924534677664207,0
228,2025-12-08,-0.003677458817132817,0.008756692380179665,-0.19155499325093406,-0.0031924534677664207,-0.0025550193698475887,0
229,2025-12-09,-0.006371426796752888,0.003832642111107904,-0.15750370304460926,-0.0025550193698475887,0.005772445948890148,1
230,2025-12-10,-0.003791316147000079,0.00656454124941491,0.026247697502275402,0.005772445948890148,-0.0026902907054526803,0
231,2025-12-11,-0.001901077614238278,0.004636668067982505,0.006347178880269366,-0.0026902907054526803,0.0008992558753764257,1
232,2025-12-12,-0.0003532123437600232,0.0037902356710147514,0.18903091915303172,0.0008992558753764257,-0.014985035929685031,0
233,2025-12-15,-0.0027117288361437454,0.007675928556736359,0.2751176867874605,-0.014985035929685031,0.0018241206270945831,1
234,2025-12-16,-0.001835900836755311,0.007943448808707898,-0.25313881818957296,0.0018241206270945831,-0.010086976563313366,0
235,2025-12-17,-0.005007785339196014,0.007284960007729765,0.33175470004196694,-0.010086976563313366,0.0012875132341483297,1
236,2025-12-18,-0.004212224551275812,0.007800288250613392,0.029757452825861064,0.0012875132341483297,0.005437456457254575,1
239,2025-12-23,-0.0016196601194475412,0.007802349995317339,-0.18948479429505793,0.005129726100470355,0.0053238158353827725,1
240,2025-12-24,0.0014624983602916863,0.006567430393641751,-0.3957695162269752,0.0053238158353827725,-0.0014973530252399003,0
241,2025-12-26,0.0009055251084140403,0.006702678052742125,0.20162361953256736,-0.0014973530252399003,0.0013168132449112857,1
242,2025-12-29,8.139646594538253e-05,0.006243764657615979,0.10191526731035516,0.0013168132449112857,-0.002483993295382736,0
243,2025-12-30,0.0015578017720283555,0.0036286932567358558,-0.06643840237484822,-0.002483993295382736,-0.004467601499789753,0
244,2025-12-31,-0.0003616637480236662,0.0038011432744800215,0.23279553379464857,-0.004467601499789753,-0.003126523879828924,0
246,2026-01-05,-0.004519683743469649,0.0056339780121385085,0.20638192721093285,-0.013837113287258118,-0.018334308830022295,0
247,2026-01-06,-0.008449908158456365,0.0071852745666203055,0.1468852415920363,-0.018334308830022295,-0.00773747740562758,0
248,2026-01-07,-0.009500604980505334,0.006440269418970313,-0.0772137125349317,-0.00773747740562758,-0.004955108337700187,0
249,2026-01-08,-0.00959810634808742,0.006348054108645276,0.04366608845410247,-0.004955108337700187,0.0012738954148727721,1
250,2026-01-09,-0.008718022489147081,0.007642602118415802,-0.20671250890036152,0.0012738954148727721,0.0033928502238405045,1
251,2026-01-12,-0.005272029786927357,0.008583869863205333,0.1316798759906994,0.0033928502238405045,0.0030738623692765366,1
252,2026-01-13,-0.0009903955470675907,0.005052229967484401,0.010317295498831314,0.0030738623692765366,-0.0041753602144793955,0
253,2026-01-14,-0.00027797210883795387,0.0040057228163980375,-0.12489175785247575,-0.0041753602144793955,-0.00673187624656213,0
254,2026-01-15,-0.0006333256906103424,0.004564240232570274,-0.015762355257699978,-0.00673187624656213,-0.010379073276537754,0
